timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734359209470,180,Checkout/actions/Order.action-122,200,,Carga Compra 1-452,text,true,,4241,860,136,136,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,180,0,0
1734359209470,181,Checkout/actions/Order.action-122,200,,Carga Compra 1-449,text,true,,4239,860,136,136,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,181,0,0
1734359209483,180,Checkout/actions/Order.action-122,200,,Carga Compra 1-438,text,true,,4239,860,136,136,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,180,0,0
1734359209484,181,Checkout/actions/Order.action-122,200,,Carga Compra 1-441,text,true,,4241,860,136,136,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,181,0,0
1734359209482,184,Checkout/actions/Order.action-122,200,,Carga Compra 1-437,text,true,,4237,860,136,136,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,184,0,0
1734359209487,183,Checkout/actions/Order.action-122,200,,Carga Compra 1-442,text,true,,4241,860,136,136,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,183,0,0
1734359209492,185,Checkout/actions/Order.action-122,200,,Carga Compra 1-439,text,true,,4241,860,136,136,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,185,0,0
1734359209649,37,Carga/generate_204-96,204,No Content,Carga Compra 1-574,,true,,127,310,136,136,http://www.gstatic.com/generate_204,0,0,19
1734359208974,737,Carga/actions/Catalog.action-97,200,,Carga Compra 1-559,text,true,,5664,789,137,137,https://petstore.octoperf.com/actions/Catalog.action,737,0,553
1734359209546,176,Carga/css/jpetstore.css-98,200,,Carga Compra 1-548,text,true,,6268,640,137,137,https://petstore.octoperf.com/css/jpetstore.css,176,0,0
1734359208990,738,Carga/actions/Catalog.action-97,200,,Carga Compra 1-560,text,true,,5664,789,137,137,https://petstore.octoperf.com/actions/Catalog.action,738,0,554
1734359209548,180,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-544,bin,true,,963,693,137,137,https://petstore.octoperf.com/images/reptiles_icon.gif,180,0,0
1734359209550,178,Carga/images/sm_dogs.gif-112,200,,Carga Compra 1-499,bin,true,,600,687,137,137,https://petstore.octoperf.com/images/sm_dogs.gif,178,0,0
1734359209549,179,Carga/images/logo-topbar.svg-110,200,,Carga Compra 1-486,text,true,,16590,691,137,137,https://petstore.octoperf.com/images/logo-topbar.svg,179,0,0
1734359209550,179,Busqueda/images/fish1.gif-117,200,,Carga Compra 1-472,bin,true,,12936,685,137,137,https://petstore.octoperf.com/images/fish1.gif,178,0,0
1734359209148,727,Carga/actions/Catalog.action-97,200,,Carga Compra 1-563,text,true,,5664,789,140,140,https://petstore.octoperf.com/actions/Catalog.action,727,0,545
1734359209677,183,Continuar/actions/Order.action-123,200,,Carga Compra 1-439,text,true,,4504,1512,140,140,https://petstore.octoperf.com/actions/Order.action,183,0,0
1734359209670,183,Continuar/actions/Order.action-123,200,,Carga Compra 1-442,text,true,,4504,1512,139,139,https://petstore.octoperf.com/actions/Order.action,182,0,0
1734359209666,182,Continuar/actions/Order.action-123,200,,Carga Compra 1-437,text,true,,4504,1512,139,139,https://petstore.octoperf.com/actions/Order.action,182,0,0
1734359209809,36,Carga/generate_204-96,204,No Content,Carga Compra 1-577,,true,,127,310,139,139,http://www.gstatic.com/generate_204,0,0,18
1734359209665,180,Continuar/actions/Order.action-123,200,,Carga Compra 1-441,text,true,,4504,1512,139,139,https://petstore.octoperf.com/actions/Order.action,179,0,0
1734359209663,179,Continuar/actions/Order.action-123,200,,Carga Compra 1-438,text,true,,4504,1512,139,139,https://petstore.octoperf.com/actions/Order.action,179,0,0
1734359209650,179,Continuar/actions/Order.action-123,200,,Carga Compra 1-452,text,true,,4504,1512,139,139,https://petstore.octoperf.com/actions/Order.action,179,0,0
1734359209651,178,Continuar/actions/Order.action-123,200,,Carga Compra 1-449,text,true,,4504,1512,139,139,https://petstore.octoperf.com/actions/Order.action,178,0,0
1734359209637,181,Checkout/actions/Order.action-122,200,,Carga Compra 1-453,text,true,,4241,860,139,139,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,181,0,0
1734359209090,725,Carga/actions/Catalog.action-97,200,,Carga Compra 1-562,text,true,,5664,789,139,139,https://petstore.octoperf.com/actions/Catalog.action,725,0,543
1734359209628,181,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-528,bin,true,,762,689,139,139,https://petstore.octoperf.com/images/dogs_icon.gif,181,0,0
1734359209628,180,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-527,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,180,0,0
1734359209626,180,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-525,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,180,0,0
1734359209626,176,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-558,bin,true,,565,687,138,138,https://petstore.octoperf.com/images/sm_fish.gif,176,0,0
1734359209620,181,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-526,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,181,0,0
1734359209613,180,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-555,bin,true,,565,687,138,138,https://petstore.octoperf.com/images/sm_fish.gif,180,0,0
1734359209611,179,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-522,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,179,0,0
1734359209745,39,Carga/generate_204-96,204,No Content,Carga Compra 1-576,,true,,127,310,138,138,http://www.gstatic.com/generate_204,0,0,20
1734359209594,181,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-556,bin,true,,565,687,138,138,https://petstore.octoperf.com/images/sm_fish.gif,181,0,0
1734359209596,178,Carga/images/separator.gif-99,200,,Carga Compra 1-554,bin,true,,338,689,138,138,https://petstore.octoperf.com/images/separator.gif,178,0,0
1734359209592,180,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-557,bin,true,,565,687,138,138,https://petstore.octoperf.com/images/sm_fish.gif,180,0,0
1734359209575,189,Agregar/actions/Cart.action-119,200,,Carga Compra 1-462,text,true,,4681,880,138,138,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,189,0,0
1734359209584,179,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-521,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,179,0,0
1734359209571,192,Agregar/actions/Cart.action-119,200,,Carga Compra 1-446,text,true,,4681,880,138,138,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,192,0,0
1734359209582,180,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-541,bin,true,,583,687,138,138,https://petstore.octoperf.com/images/sm_cats.gif,180,0,0
1734359209582,179,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-542,bin,true,,583,687,138,138,https://petstore.octoperf.com/images/sm_cats.gif,179,0,0
1734359209581,180,Carga/images/sm_dogs.gif-112,200,,Carga Compra 1-497,bin,true,,600,687,138,138,https://petstore.octoperf.com/images/sm_dogs.gif,180,0,0
1734359209581,179,Carga/images/sm_dogs.gif-112,200,,Carga Compra 1-500,bin,true,,600,687,138,138,https://petstore.octoperf.com/images/sm_dogs.gif,179,0,0
1734359209583,176,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-520,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,176,0,0
